Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;j21;j20;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Radu Ionut;G;7;10;5.33;0;5.1;9;0;10;1.7;0;1.76;0;0;0;1;0;1;810;0;900;90;0;90;;;;1000;0;0;0;0;0;0;0;0;0;0;4.5;4.5;3;6;8;4.5;5;8;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;;;;;;;;;;;;;31;14;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Lazzari Manuel;MD;15;17;5.33;0;5.38;15;0;30;0.72;0;0.86;0;0;2;1;0;0.83;1162;0;2104;77.47;0;70.13;;1052;6;1000;0;0;5;5;0;5;5.5;4;6;5;6;7;0;6;4.5;5.5;5.5;5;5;4;5;7;4;4.5;5;6;7;5;0;0;0;0;7;5.5;5.5;6;5;5;8;;;;;;8;0.8999;842;12;14;60.4;9;;;4.5;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
Zoet Jeroen;G;13;13;5.33;0;5.33;3;0;3;0.58;0;0.58;0;0;0;0.67;0;0.67;155;0;155;51.67;0;51.67;;;;1000;0;0;0;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;3;2;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Pongracic Marin;DC;10;11;5.33;0;5.33;9;0;9;0.56;0;0.56;0;0;0;1;0;1;791;0;791;87.89;0;87.89;;;;1000;0;0;0;0;6;5;0;4.5;5;6;0;5.5;6;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;0.8184;448;16;14;50.94;15;;;6;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Carnesecchi Marco;G;14;14;5.28;0;5.28;9;0;9;1.5;0;1.5;0;0;0;1;0;1;810;0;810;90;0;90;;;;1000;0;4;4.5;7;4;7;3;7;5.5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;14;14;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Skorupski Lukasz;G;19;20;5.28;0;5.48;18;0;33;1.13;0;1.16;0;0;0;1;0;1;1620;0;2970;90;0;90;;;;1000;0;6;4;6;6.5;2.5;5;5.5;6.5;6.5;5;3.5;4;5;6;6;6;5.5;5.5;0;4;5;7.5;0;6;6;8;4.5;6;6;5.5;5;4;7;5;0;0;6.5;2;;;;;;;;;;;;;39;16;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Silvestri Marco;G;16;18;5.26;5.26;5.32;19;19;36;1.03;1.03;1.1;0;0;0;1;1;1;1710;1710;3240;90;90;90;;;;1000;6;4;5.5;4;4;6;4;6;5;6;5.5;5;6;5;6;6;6;7;3;0;4.5;6;5;4;6;6;5.5;6;5;6;5;4.5;2.5;6;6.5;0;0;8;6;;;;;;;;;;;;;31;12;3.75;Udinese;Verona;lun. 30/01 20:45;50;0.51545;0.51209;
Kumbulla Marash;DC;3;3;5.25;0;5.23;4;0;13;0.5;0;0.95;0;0;0;0.5;0;0.77;132;0;763;33;0;58.69;;;;1000;0;6;0;0;0;0;0;0;0;0;5;0;0;0;0;5;5;0;0;7;4;0;6;0;0;4;4.5;0;0;5.5;6;0;4;0;0;6;0;0;1;;;;;;1;0.9795;91;1;1;50;2;;;0;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Krunic Rade;MD;8;8;5.25;0;5.2;8;0;23;0.53;0;0.54;0;0;0;0.63;0;0.48;470;0;1077;58.75;0;46.83;;;;1000;0;0;0;0;5.5;4.5;4.5;0;0;5.5;5.5;6;5.5;0;0;0;0;0;5;5.5;6.5;5.5;4.5;5;5.5;5;0;5.5;5;5;0;0;5.5;4.5;5.5;4.5;0;4.5;1;;;;1;2;1;0.6551;224;6;6;50;4;;;5;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Moro Nikola;MD;8;9;5.25;0;5.25;6;0;6;0.94;0;0.94;0;0;0;0.33;0;0.33;239;0;239;39.83;0;39.83;;;;1000;0;7;0;0;5;4.5;0;4.5;0;5.5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;1;0.7277;140;2;3;61.11;3;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Grassi Alberto;MD;10;10;5.23;0;5.38;11;0;26;0.72;0;0.84;0;0;0;0.55;0;0.81;469;0;1733;42.64;0;66.65;;;;1000;0;0;5;5;7;5;0;0;0;0;0;5.5;4;5;5.5;5.5;5;5;0;5.5;5;6.5;5;5;7;0;3.5;5.5;5;4.5;6.5;6;6;0;5;0;0;6.5;2;;;;;;1;0.6996;312;14;13;57.89;11;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Casale Nicolò;DL;11;12;5.23;0;5.02;11;0;28;1.01;0;0.9;0;0;0;1;0;0.93;956;0;2332;86.91;0;83.29;;;;1000;0;5.5;4.5;6;4;6;6;3;6;5;0;0;5.5;6;0;0;0;0;0;4.5;4.5;3.5;5.5;6;5.5;4.5;6;4.5;4.5;5;0;0;6.5;3.5;5;4.5;4.5;5;5.5;;;;1;;1;0.9229;690;7;11;66.2;7;;;0;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
Lopez Maxime;MO;19;21;5.21;0;5.35;14;0;31;1.12;0;1.07;0;0;1;0.86;0;0.9;1117;0;2523;79.79;0;81.39;;2523;4.5;1000;0;4;0;0;0;6;5.5;3;5;5;4.5;7.5;6;4;5.5;5;6;6;0;3.5;5;6;4.5;6;5.5;7;0;6;6.5;0;6;6;5;3.5;4.5;5;7;6;5;;;;;2;1;0.8842;892;11;9;41.49;10;;;4.25;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Paredes Leandro;MD;9;10;5.21;0;5.63;12;0;23;0.54;0;1.09;0;0;1;0.25;0;0.43;471;0;1059;39.25;0;46.04;;1059;8;1000;0;5;4.5;6;5;5.5;0;0;6;4.5;5.5;5.5;5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;5.5;4;8;0;0;0;6;7.5;8;5;6;;;;;;1;;0.9566;411;8;9;60.53;8;;;5;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Mancini Gianluca;DC;12;15;5.21;5.21;5.06;19;19;34;0.75;0.75;0.9;0;0;0;1;1;1;1557;1557;2837;81.95;81.95;83.44;;;;1000;6;6;4.5;5.5;5.5;6;4.5;5;4;6;5;5.5;4.5;5.5;3.5;5;5;6;6;5.5;0;4;6;3;6;0;5;5;5;6;4.5;0;3.5;5.5;5;6;0;3;8;;;;1;1;1;0.8412;1067;27;13;62.1;23;;;5;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Rodríguez Ricardo;DL;11;12;5.21;5.44;5.13;17;8;36;0.56;0.32;0.8;0;0;0;0.71;0.38;0.81;1189;397;2634;69.94;49.63;73.17;;;;1000;5.5;5.5;5.5;5.5;5.5;6;5;5;0;5;5;4;0;5;6;4;5.5;5.5;5;3.5;6;4.5;6;5.5;7;6;5;5;5;5;4;4.5;4.5;4.5;5.5;6;5.5;3;4;;;;;;3;0.8403;907;18;15;56.82;15;;;5.5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Kjaer Simon;DC;8;10;5.19;0;5.19;8;0;8;0.37;0;0.37;0;0;0;0.75;0;0.75;448;0;448;56;0;56;;;;1000;0;5;0;0;0;5.5;0;0;5.5;0;0;5.5;4.5;5.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;0.8884;319;6;3;52.63;4;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Marusic Adam;DL;13;16;5.19;0;5.11;18;0;36;0.93;0;0.87;0;0;1;0.94;0;0.94;1572;0;3096;87.33;0;86;;3096;7;1000;0;6;4.5;5;3;5;5.5;4;6.5;5;6.5;5;6;6;4;5.5;5;5;6;4.5;4.5;6;4.5;4.5;5.5;7;5;3.5;0;6;4.5;5;5;6;5;5;5;4;10;;;;1;;2;0.8905;1171;19;13;55.91;13;;;4.5;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
de Roon Marten;MD;15;21;5.18;5.25;5.24;17;4;31;0.75;0.87;0.8;0;0;2;0.94;1;0.97;1344;315;2558;79.06;78.75;82.52;;1279;6;1000;6.5;4.5;5;5;0;4.5;4.5;0;4.5;4.5;6;5.5;4.5;4.5;6;5;6.5;5;6;4.5;4.5;4.5;4.5;5;5;0;7;7;0;5.5;0;4.5;6;0;0;5.5;5;6;6;;;;1;;2;0.8129;901;19;15;50;21;;;6;Atalanta;Sampdoria;sam. 28/01 20:45;50;0.61511;0.62864;
Bastoni Alessandro;DC;13;16;5.18;0;5.25;14;0;28;1.08;0;0.99;0;0;1;0.86;0;0.86;1002;0;1959;71.57;0;69.96;;1959;8;1000;0;6;5.5;6;5.5;5;0;6.5;0;0;5.5;4.5;4.5;5;3.5;0;3;7;5;5.5;5;0;0;5;5.5;5.5;5.5;5;4.5;5.5;5.5;0;0;4;4.5;5.5;8;0;5;;;;2;4;3;0.851;845;13;8;60.76;10;;;0;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Umtiti Samuel;DC;10;11;5.17;5.14;5.17;9;7;9;0.56;0.63;0.56;0;0;0;0.89;0.86;0.89;675;496;675;75;70.86;75;;;;1000;4;5;5.5;6;5;5;5.5;0;0;5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;;;1;0.7175;349;11;8;61.19;10;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Walukiewicz Sebastian;DC;7;7;5.17;0;5.1;3;0;5;0.76;0;0.55;0;0;0;0.33;0;0.2;147;0;169;49;0;33.8;;;;1000;0;0;0;0;6;0;0;5;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;0.7655;90;;1;50;;;;0;Empoli;Inter;lun. 23/01 20:45;10.1010101;0.37585;0.38653;0.39227
Zurkowski Szymon;MD;5;5;5.17;0;5.29;3;0;21;0.29;0;1.01;0;0;4;0;0;0.86;37;0;1471;12.33;0;70.05;;368;6;1000;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5.5;7;4.5;5.5;6.5;5.5;0;4;4.5;5;4.5;5.5;6;5.5;4.5;6;4;7.5;3.5;6;;;;;1;;1;0.7857;34;1;;28.57;1;;;0;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Marcos Antônio;MO;10;;5.17;0;5.17;9;0;9;0.56;0;0.56;0;0;0;0.33;0;0.33;274;0;274;30.44;0;30.44;;;;1000;0;0;0;5.5;5;5;0;0;0;0;6;5;0;6;0;5;4.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;0.9074;239;3;3;60.87;4;;;0;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
De Ketelaere Charles;MO;15;18;5.17;0;5.17;15;0;15;0.65;0;0.65;0;0;0;0.33;0;0.33;609;0;609;40.6;0;40.6;;;;1000;0;0;4.5;4.5;0;4.5;5;5;5;0;5;5.5;5;6;5;5;7;5.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;1;4;5;0.7938;304;2;3;45.65;7;;;0;Milan;Lazio;mar. 24/01 20:45;42.55319149;0.70833;0.71846;0.73119
Bourabia Mehdi;MD;13;14;5.16;5.16;5.12;19;19;21;0.8;0.8;0.77;0;0;0;0.95;0.95;0.86;1416;1416;1444;74.53;74.53;68.76;;;;1000;4;5.5;5;6.5;6;5;5.5;4;6.5;5.5;5;4;5;5.5;4.5;5.5;5;4;6;0;0;0;0;0;0;0;0;0;0;4.5;0;0;5;0;0;0;0;0;2.5;;;;2;4;5;0.7705;964;20;10;47.76;19;;;4.5;Spezia;Bologna;ven. 27/01 18:30;50;0.34734;0.35155;
Vojvoda Mërgim;DL;11;11;5.15;4.93;5.18;13;7;30;0.94;1.13;0.95;0;0;0;0.62;0.86;0.83;782;478;2138;60.15;68.29;71.27;;;;1000;6;4;4.5;4;4.5;7;4.5;0;5;0;5;0;0;5;6.5;5;6;0;0;0;6;5;5;5;5;5;6.5;4.5;5;5;3;5;4.5;4.5;5.5;7;7;0;4;;;;4;2;4;0.7539;614;6;8;35.82;10;;;5;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Ilic Ivan;MD;6;7;5.14;5.63;4.96;11;4;25;1;0.95;0.78;0;0;0;0.91;0.75;0.96;853;240;2032;77.55;60;81.28;;;;1000;7;5;5.5;5;0;0;0;0;0;0;0;0;5;4.5;5;5.5;4;6.5;3.5;0;4.5;4;5.5;4.5;5.5;5.5;4.5;0;4.5;4;0;0;5.5;4.5;5;0;5;5;2;;;;1;1;2;0.7416;516;8;10;51.25;9;;;5.5;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Obiang Pedro;MD;8;;5.13;5.17;5.13;8;3;8;0.58;0.29;0.58;0;0;0;0.63;1;0.63;387;234;387;48.38;78;48.38;;;;1000;5.5;5;5;0;4;5;0;5.5;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;0.8459;220;7;8;53.06;8;;;0;Sassuolo;Milan;dim. 29/01 12:30;50;0.42851;0.41827;
Rui Patrício;G;15;18;5.13;5.13;5.31;19;19;37;1.04;1.04;1.04;0;0;0;1;1;1;1710;1710;3330;90;90;90;;;;1000;6;6;4.5;5.5;4.5;6;4.5;5.5;6;5.5;5;4;4;5.5;2;6;5;6;6;6;4.5;5;6.5;4;5.5;5;6.5;6.5;6;7;6;0;4.5;6;6;6;3;5;7;;;;;;;;;;;;;13;23;5.75;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
De Sciglio Mattia;DL;5;7;5.13;0;5.24;8;0;21;0.44;0;0.64;0;0;1;0.5;0;0.57;460;0;1291;57.5;0;61.48;;1291;6;1000;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5.5;6;4.5;5;5;0;0;4.5;0;5.5;5;0;5;7;4.5;0;0;5;5;5;5;6.5;6;5;1;;;;;;1;0.8547;350;2;5;54.29;1;;;5;Juventus;Monza;dim. 29/01 15:00;50;0.65664;0.67279;
Miguel Veloso;MD;12;12;5.13;0;5.17;15;0;24;0.4;0;0.55;0;0;0;0.67;0;0.67;848;0;1361;56.53;0;56.71;;;;1000;0;5;0;0;6;5.5;5.5;5.5;5;4.5;5;5;5;5;5;5.5;5;4.5;0;5;0;0;5.5;5;5;0;0;0;0;0;0;0;0;3.5;5.5;6;6;5.5;;;;;;2;9;0.7674;541;4;4;52.11;12;;;5;Verona;Udinese;lun. 30/01 20:45;50;0.38976;0.3992;
Handanovic Samir;G;7;9;5.13;0;5.31;8;0;26;1.43;0;1.11;0;0;0;1;0;1;720;0;2340;90;0;90;;;;1000;0;0;0;0;0;0;0;0;0;0;0;4;4;8;4;6;4;5.5;5.5;6;5;4;6;5;5;6;6.5;5.5;5.5;6;5.5;4;6;4;5.5;7.5;4;0;2;;;;;;;;;;;;;16;8;4;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Gila Mario;DC;5;5;5.13;0;5.08;4;0;6;0.25;0;0.2;0;0;0;0;0;0;86;0;109;21.5;0;18.17;;;;1000;0;0;0;0;5;0;0;0;0;0;0;5.5;5;0;0;5;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.9071;73;3;1;40;1;;;0;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
Di Gregorio Michele;G;15;16;5.13;5.13;5.13;19;19;19;1.12;1.12;1.12;0;0;0;1;1;1;1710;1710;1710;90;90;90;;;;1000;4.5;6.5;4;6;6;4;6;5.5;3.5;6;6;6;6;5.5;5;4.5;4;2.5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;38;11;6;Monza;Juventus;dim. 29/01 15:00;50;0.40131;0.3839;
Tahirovic Benjamin;MO;2;3;5.13;0;5.13;4;0;4;0.25;0;0.25;0;0;0;0.25;0;0.25;125;0;125;31.25;0;31.25;;;;1000;0;5;5;5.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;1;0.9318;71;2;1;50;1;;;0;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Askildsen Kristoffer;MD;9;;5.12;0;5.06;13;0;17;0.46;0;0.46;0;0;0;0.46;0;0.47;502;0;695;38.62;0;40.88;;;;1000;0;0;0;5;5.5;0;0;5;4.5;4.5;6;5.5;5.5;5.5;4.5;5;5;5;0;4.5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5.5;0;1;;;;;1;3;0.6283;243;8;2;43.14;10;;;5.5;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Karsdorp Rick;DC;9;11;5.11;0;4.98;9;0;26;0.78;0;0.88;0;0;0;0.78;0;0.77;549;0;1766;61;0;67.92;;;;1000;0;0;0;0;0;5;4.5;6.5;4.5;5;0;0;0;0;4;0;5;5.5;6;5;5;3.5;5;3.5;5;5;6;7;4.5;6;5.5;0;4;5;5;5;0;3.5;2;;;;;1;1;0.6951;342;6;11;61.11;2;;;4.75;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Gyömbér Norbert;DC;9;11;5.11;4.67;5;14;3;27;0.71;0.58;0.8;0;0;0;0.79;0.33;0.89;808;75;1951;57.71;25;72.26;;;;1000;5;4;5;0;0;0;0;5;6;4;6;0;4.5;5;5.5;4.5;6;6;5;3;5;4.5;6;5;5;4;5;4.5;4;0;0;0;0;0;0;0;5.5;6;2.5;;;;;;;0.8356;489;15;13;55.36;11;;;4.5;Salernitana;Lecce;ven. 27/01 20:45;50;0.33618;0.31687;
Zima David;DC;9;10;5.11;6;4.95;9;1;20;0.74;0;0.81;0;0;0;0.44;0;0.6;402;18;1149;44.67;18;57.45;;;;1000;6;0;5;0;5;6.5;0;5;4;5;0;0;5;4.5;0;0;0;0;0;5;6;0;0;5;5;4.5;0;0;0;0;0;0;5;3.5;5.5;5.5;5;3;1;;;;;;2;0.7909;252;9;5;64.29;4;;;0;Torino;Empoli;sam. 28/01 15:00;50;0.44904;0.47166;
Vieira Ronaldo;MD;9;;5.1;4.75;5;15;4;28;0.57;0.65;0.58;0;0;0;0.53;0.75;0.43;807;275;1280;53.8;68.75;45.71;;;;1000;4.5;4;5;5.5;0;0;4.5;5;0;0;5;5.5;4.5;5;5.5;5;6;5.5;6;4;6;4;4.5;5;0;5.5;5;5;0;4.5;0;5;5.5;5;4.5;0;0;0;1.5;;;;;;1;0.8639;532;13;9;46.05;21;;;6;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Nuytinck Bram;DC;5;5;5.1;5.13;4.97;10;4;19;0.61;0.63;0.95;0;0;1;0.7;1;0.74;742;360;1400;74.2;90;73.68;;1400;6;1000;5;4.5;6;5;0;5.5;5;0;0;0;0;0;0;0;0;5;5;6;4;6;4;6;0;0;5;0;5.5;0;0;0;0;0;0;0;5;4.5;2;5.5;0.5;;;;;;1;0.834;418;10;15;59.7;11;;;0;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Gallo Antonino;DL;11;11;5.09;5.25;5.09;16;8;16;0.46;0.53;0.46;0;0;0;0.81;0.88;0.81;1166;613;1166;72.88;76.63;72.88;;;;1000;5;5;5.5;5;6;6;5;4.5;0;5;0;5;5.5;5;4.5;0;5;5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;;;;1;;8;0.6999;772;9;14;58.59;10;;;5.5;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Maleh Youssef;MO;5;5;5.09;5.25;5;11;4;26;0.44;0.5;0.53;0;0;0;0.45;0.25;0.46;419;121;1080;38.09;30.25;41.54;;;;1000;5;5;6;5;0;0;0;4.5;0;0;4.5;0;0;0;5.5;5;5.5;5;5;0;4.5;5;4.5;3.5;5;5.5;5;0;0;5;4.5;5;5.5;0;5.5;6;4.5;5;0.5;;;;;;5;0.6618;225;1;4;41.07;13;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Castagnetti Michele;MD;9;;5.09;0;5.09;11;0;11;0.54;0;0.54;0;0;0;0.45;0;0.45;517;0;517;47;0;47;;;;1000;0;5.5;4;5;5;5.5;5;0;4.5;6;0;5.5;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;2;0.7581;388;6;10;55.56;9;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Acerbi Francesco;DC;12;14;5.08;0;5.15;12;0;24;0.87;0;0.79;0;0;1;0.83;0;0.88;928;0;1859;77.33;0;77.46;;1859;6;1000;0;5.5;4.5;6;4.5;6;4;6;5;6;5.5;3.5;4.5;0;0;0;0;0;0;4.5;4.5;6;6;4.5;5.5;6;5.5;4;0;6;5;0;0;0;0;0;0;5;3;;;;1;;2;0.8757;699;10;6;61.64;7;;;0;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Verre Valerio;MO;11;12;5.08;5.25;5.02;18;6;26;0.46;0.52;0.44;0;0;0;0.33;0.5;0.38;670;304;979;37.22;50.67;37.65;;;;1000;5;4.5;5.5;6;5.5;5;0;4.5;5.5;5.5;5;5;5;5;4;5;5.5;5;5;0;5.5;0;4.5;5;4.5;0;0;0;0;4.5;5;0;5;5;0;0;0;0;1;;;;;1;3;0.769;535;8;6;44.34;14;;;5;Sampdoria;Atalanta;sam. 28/01 20:45;50;0.34437;0.34457;
Helgason Thórir;MD;5;;5.08;0;5.08;6;0;6;0.2;0;0.2;0;0;0;0.33;0;0.33;145;0;145;24.17;0;24.17;;;;1000;0;0;0;0;0;0;0;0;0;5;5;0;0;5.5;0;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;1;0.8828;61;2;1;28.57;2;;;0;Lecce;Salernitana;ven. 27/01 20:45;50;0.37604;0.36995;
Çelik Zeki;DL;9;10;5.07;5.21;5.03;14;7;30;0.7;0.49;1.09;0;0;2;0.71;0.86;0.83;985;548;2361;70.36;78.29;78.7;;1181;7;1000;5.5;6;4.5;5;5;5;5.5;0;0;0;0;5;5;4.5;3.5;6.5;5;5;0;5.5;6;3;5;7;4;4.5;5.5;5;0;6;7;6;0;5;2;3.5;5;0;6;;;;;5;7;0.7681;743;12;15;51.65;17;;;0;Roma;Napoli;dim. 29/01 20:45;50;0.643;0.61903;
Hysaj Elseid;DL;10;17;5.07;0;4.98;14;0;25;0.68;0;0.7;0;0;0;0.29;0;0.4;485;0;1024;34.64;0;40.96;;;;1000;0;6;4.5;0;3.5;5;5;5;5;0;5;6.5;5.5;5;5;0;5;0;5;0;0;5;0;5;0;5;0;3;0;0;5;5;0;5;6;5.5;4.5;4.5;3;;;;1;1;2;0.8136;435;7;6;52.38;5;;;5;Lazio;Milan;mar. 24/01 20:45;33.00330033;0.57508;0.5542;0.58437
Buonaiuto Cristian;A;10;10;5.07;0;5.07;14;0;14;0.47;0;0.47;0;0;0;0.21;0;0.21;474;0;474;33.86;0;33.86;;;;1000;0;4.5;4.5;4.5;5;5.5;5.5;6;5;0;4.5;5;0;0;5;0;5.5;5;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;;;;;1;11;0.6643;373;8;6;45;8;;;0;Cremonese;Bologna;lun. 23/01 18:30;23.92344498;0.25753;0.26186;0.26146
Lucumí Jhon;DC;13;13;5.07;0;5.07;15;0;15;0.86;0;0.86;0;0;0;1;0;1;1281;0;1281;85.4;0;85.4;;;;1000;0;5;4.5;5;7.5;4;4.5;5.5;5.5;4;5.5;0;5.5;5;4.5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;1;;3;0.8499;916;14;20;62.63;14;;;0;Bologna;Cremonese;lun. 23/01 18:30;52.08333333;0.46819;0.47112;0.46348
Makengo Jean-Victor;MD;12;12;5.06;4.75;5.32;16;4;33;0.51;0.29;0.93;0;0;0;0.69;0.5;0.82;811;167;2168;50.69;41.75;65.7;;;;1000;5;4.5;5;4.5;0;0;0;5;4;5.5;5.5;5;5.5;5;5.5;5.5;6;5;4.5;7;4;6;0;5.5;6.5;6.5;7;4.5;5.5;0;5;5.5;3.5;6.5;5;4.5;0;7.5;2;;;;1;;2;0.8296;419;9;13;64.71;9;;;4.25;Udinese;Verona;lun. 30/01 20:45;50;0.51545;0.51209;
Ndombélé Tanguy;MD;12;14;5.06;5.06;5.02;17;17;29;0.35;0.35;0.6;0;0;0;0.35;0.35;0.45;519;519;1233;30.53;30.53;42.52;;;;1000;4.5;5;5;5;5;5.5;5;5;5;5;5.5;5;5;6;5;5;4.5;0;0;5;5;4;5.5;0;0;0;4;5.5;0;4.5;0;4;5;7;5.5;0;0;0;1;;;;;1;1;0.8867;488;4;4;56.72;9;;;5;Napoli;Roma;dim. 29/01 20:45;50;0.80235;0.81556;
Bellanova Raoul;DL;10;10;5.06;0;4.88;9;0;25;0.17;0;0.79;0;0;1;0;0;0.64;107;0;1501;11.89;0;60.04;;1501;6;1000;0;0;0;0;5;5;5;5;5;5;0;5;0;5.5;0;5;0;0;0;6;4.5;5.5;4;5;5;4;2.5;4.5;4;4.5;6;6;6;0;4;0;0;5;;;;;;;4;0.825;103;2;1;77.78;;;;0;Inter;Empoli;lun. 23/01 20:45;77.51937984;0.78839;0.77764;0.75498
Biraghi Cristiano;DL;13;14;5.06;5;5.08;18;15;37;0.7;0.76;1.02;0;0;2;0.94;1;0.97;1445;1270;3080;80.28;84.67;83.24;;1540;8.5;1000;5;4.5;5;5;5;5;6;6;3.5;5;4;5;6.5;4.5;5;0;5;5.5;5.5;6;4;5;4.5;4.5;5.5;5;7;5;5.5;6;5;5;6;4;4;8.5;3;3.5;3.5;;;;2;1;16;0.7762;1334;5;22;59.65;15;;;4;Fiorentina;Lazio;dim. 29/01 18:00;50;0.49809;0.50087;
