Joueur;Poste;Cote;Enchère moy;Note;Note série;Note 1 an;Nb match;Nb match série;Nb match 1 an;Variation;Var série;Var 1 an;But;Buts série;Buts 1 an;%Titu;%Titu série;%Titu 1 an;Temps;Tps série;Tps 1 an;Tps moy;Tps moy série;Tps moy 1 an;Min/But;Min/But 1 an;Min note/but;Prix/but;j21;j20;j19;j18;j17;j16;j15;j14;j13;j12;j11;j10;j9;j8;j7;j6;j5;j4;j3;j2;j1;j38;j37;j36;j35;j34;j33;j32;j31;j30;j29;j28;j27;j26;j25;j24;j23;j22;Cleansheet;But/Peno;But/Coup-franc;But/surface;Pass decis.;Occas° créée;Corner gagné;%Passes;Ballons;Interceptions;Tacles;%Duel;Fautes;But évité;Action stoppée;DMI;Club;Prochain opposant;Date;Victoire probable;%Win+12J;%Win+16J;%Win+20J
Robertson Andrew;DL;18;22;5.09;5.23;5.45;17;11;31;0.83;0.85;1.02;0;0;2;0.82;0.82;0.9;1241;832;2475;73;75.64;79.84;;1238;7;1000;5;4;4.5;5;7;6;5;5.5;4.5;5;6;0;0;0;0;5.5;5;6;4;4.5;4;7;0;4.5;5.5;7;0;4;5;6;5;5.5;7.5;0;5.5;6;7;0;2.5;;;;5;5;21;0.8465;1183;8;10;44.94;10;;;5;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Wilson Harry;MO;8;8;5.09;0;5.09;11;0;11;0.38;0;0.38;0;0;0;0.27;0;0.27;323;0;323;29.36;0;29.36;;;;1000;0;5;5;0;5;5;6;5;5.5;5;5;4.5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;2;0.765;185;1;3;57.69;4;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Schlupp Jeffrey;DL;12;14;5.08;5.08;5.4;20;20;39;0.71;0.71;0.78;0;0;3;0.85;0.85;0.82;1483;1483;2860;74.15;74.15;73.33;;953;6;1000;5;5;5;6;3.5;4.5;5.5;5.5;4.5;6;5.5;5;4.5;0;6;5.5;4.5;4;5.5;6;4.5;6;6.5;5;6;5;5.5;6;6;5.5;5;7;6;5;5;0;5.5;6;4.5;;;;;;4;0.7639;838;19;30;46.2;35;;;6;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Stephens Jack;DC;8;8;5.08;5.5;4.68;6;1;11;0.66;0;0.98;0;0;0;0.33;1;0.45;228;90;552;38;90;50.18;;;;1000;5.5;0;0;0;0;6;0;5;0;0;0;0;0;5;0;0;0;0;0;5;4;3;4.5;0;0;0;0;0;0;0;0;3;5;0;5.5;0;0;0;1;;;;;;;0.6249;114;1;4;58.33;2;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Mings Tyrone;DC;11;14;5.08;5.16;5.16;18;16;38;1.19;1.19;1.18;0;0;0;1;1;1;1620;1440;3420;90;90;90;;;;1000;5;5.5;7;5.5;4;5.5;6;3.5;7;3.5;3;4.5;5;6;0;5.5;6;0;3.5;5.5;0;4;4.5;5.5;6;5.5;4.5;3;4.5;4;4.5;6;7.5;5;4.5;6;7;5;4.5;;;;1;1;1;0.8219;1056;29;2;58.82;13;;;2.75;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Boly Willy;DC;6;7;5.08;5;4.81;6;1;16;1.43;0;1.25;0;0;0;1;1;1;498;75;1398;83;75;87.38;;;;1000;5;0;6;7;4;5.5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;5;6;3;5;2.5;4.5;6;4;0;0;0;0;0;0;0;0;2;;;;1;;;0.7545;286;11;3;64.1;3;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Bazunu Gavin;G;14;15;5.08;5.08;5.08;20;20;20;1.1;1.1;1.1;0;0;0;1;1;1;1800;1800;1800;90;90;90;;;;1000;6;6;4;5.5;2.5;6;2.5;5;5.5;6.5;6;4.5;4.5;5;0;5;6;6;5;5.5;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;40;8;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Sambi Lokonga Albert;MD;3;4;5.08;0;5.04;6;0;12;0.2;0;0.45;0;0;0;0.33;0;0.42;196;0;510;32.67;0;42.5;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;5.5;0;5;0;5;5.5;0;0;5;0;4.5;4;5.5;0;0;0;0;0;0;0;5.5;0;;;;;;;;0.9718;160;5;1;62.5;1;;;0;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Onyeka Frank;MD;9;9;5.08;0;5.06;12;0;17;0.63;0;0.58;0;0;0;0.33;0;0.41;438;0;709;36.5;0;41.71;;;;1000;0;0;0;0;0;4.5;5.5;5.5;5;4;6.5;5;5;4.5;0;5;5.5;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5.5;0;0;1;;;;1;1;;0.6853;209;5;8;45.31;9;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Malacia Tyrell;DL;9;10;5.08;0;5.08;12;0;12;0.67;0;0.67;0;0;0;0.75;0;0.75;835;0;835;69.58;0;69.58;;;;1000;0;5.5;0;6;5.5;5;5;0;0;0;0;0;3.5;0;0;5;4.5;6;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;1;0.7927;565;15;14;46.91;21;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Richards Chris;DC;3;4;5.08;5.5;5.08;6;1;6;0.74;0;0.74;0;0;0;0.33;1;0.33;255;90;255;42.5;90;42.5;;;;1000;5.5;0;0;0;4.5;0;0;0;0;0;0;0;0;0;5.5;0;0;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;;;;;1;;0.769;136;5;4;78.95;;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Diogo Dalot;DL;11;13;5.07;0;5.11;14;0;31;1.28;0;1.05;0;0;0;0.93;0;0.94;1187;0;2625;84.79;0;84.68;;;;1000;0;0;5.5;0;0;0;3.5;6.5;5;6.5;5.5;5.5;3;0;0;5;6;7;5;3;4;4.5;5;4.5;6;4.5;4.5;0;5;4;6;0;0;0;5;5;6;4.5;5.5;;;;1;1;2;0.773;912;20;22;58.1;15;;;0;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Pérez Ayoze;MO;6;6;5.06;0;4.88;8;0;16;0.86;0;1.01;0;0;2;0.38;0;0.44;380;0;650;47.5;0;40.63;;325;7;1000;0;0;6;5.5;3.5;6;0;0;0;4.5;0;4.5;0;0;0;0;0;5.5;5;0;0;7;0;3;4;4.5;5.5;0;0;0;0;0;4.5;0;0;0;4.5;0;1;;;;1;3;7;0.6638;270;2;8;40.79;7;;;2.25;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Freuler Remo;MD;11;12;5.06;5.25;4.98;16;14;29;1.01;0.89;1.03;0;0;0;0.88;0.93;0.93;1283;1178;2309;80.19;84.14;79.62;;;;1000;6;7;5;6;4.5;5.5;5;3.5;6.5;5;5;5;5;4.5;0;0;3;4.5;0;0;0;3.5;4.5;4;4.5;6;0;0;5.5;6;0;5;0;4;6;0;5;6.5;5.5;;;;;;1;0.808;697;20;16;55.56;15;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Antonee Robinson Antonee;DL;9;11;5.06;0;5.06;17;0;17;0.63;0;0.63;0;0;0;1;0;1;1469;0;1469;86.41;0;86.41;;;;1000;0;0;6;5;5.5;4.5;3.5;6;5;6;5;4.5;0;0;5;5;5.5;5;4.5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;12;0.7438;1102;15;13;54.39;13;;;5;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Downes Flynn;MD;8;;5.06;5;5.06;8;1;8;0.18;0;0.18;0;0;0;0.38;0;0.38;285;8;285;35.63;8;35.63;;;;1000;5;0;5;0;0;0;5;5;5.5;5;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;1;0.6736;151;2;3;48.15;4;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Milivojevic Luka;MD;8;8;5.05;0;5.03;11;0;19;0.42;0;0.46;0;0;0;0.18;0;0.26;285;0;589;25.91;0;31;;;;1000;0;0;0;0;5;0;5;6;4.5;0;5;4.5;0;0;5;0;5.5;0;5;5;5;0;6;0;0;0;5;0;5;0;0;5;5;0;0;0;0;5;1;;;;;;1;0.8077;211;6;6;54.55;8;;;5;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Targett Matt;DL;8;9;5.05;0;5.09;10;0;28;0.72;0;0.93;0;0;0;0.4;0;0.79;421;0;2041;42.1;0;72.89;;;;1000;0;0;0;0;0;5;0;5;0;0;5;5;5;3.5;0;5;5.5;5;0;0;6.5;6;6.5;3;5;5;6;4.5;3;6;5;5;7;5;0;5;0;0;1.5;;;;;;4;0.8048;327;7;8;46.67;7;;;2.5;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Tarkowski James;DC;11;13;5.05;5.05;5.06;20;20;41;1.06;1.06;1.07;0;0;0;1;1;1;1800;1800;3647;90;90;88.95;;;;1000;3.5;5;3;5.5;5;3;4;6;6;4.5;5.5;4.5;5.5;6.5;0;6;5.5;6.5;4.5;5;6;4.5;0;4;4;6;6;4.5;4.5;6;6;3;4.5;0;5;5.5;6;4;4;;;;;2;5;0.8323;1323;26;13;62.67;19;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Sánchez Davinson;DC;8;10;5.05;0;5.24;11;0;25;0.72;0;0.95;0;0;1;0.55;0;0.64;553;0;1520;50.27;0;60.8;;1520;7;1000;0;0;0;0;5.5;4.5;0;4.5;4;5;5;0;5;4.5;0;0;5;6.5;6;0;0;6;7;5;0;5;0;0;0;0;0;5.5;0;5;4;3;4.5;6;2;;;;;;;0.8586;473;10;6;65.38;5;;;0;Tottenham;Fulham;lun. 23/01 21:00;46.94835681;0.2754;0.33793;
Praet Dennis;MO;7;;5.05;5;5.23;10;2;20;0.44;0;0.75;0;0;1;0.4;0.5;0.65;337;57;1153;33.7;28.5;57.65;;1153;7;1000;5;5;0;0;4.5;5.5;0;0;4.5;6;5;0;5;0;0;0;0;5;0;5;0;3.5;6;5;5.5;5;0;0;0;0;0;0;0;0;0;4.5;5.5;7;2;;;;;;4;0.8571;176;1;7;40.91;5;;;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Damsgaard Mikkel;MO;9;9;5.05;0;5.11;10;0;14;0.5;0;0.45;0;0;0;0.1;0;0.07;268;0;329;26.8;0;23.5;;;;1000;0;4.5;0;0;0;0;5.5;5;5.5;0;0;4;5.5;5;0;5;5.5;5;0;0;0;5.5;5;5.5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0.5;;;;;2;1;0.7768;172;2;7;41.46;5;;;0;Brentford;Southampton;sam. 04/02 16:00;50;0.50093;0.0755;
Coleman Séamus;DL;10;12;5.04;4.88;4.97;12;4;29;0.4;0.48;0.85;0;0;1;0.75;0.5;0.9;769;161;2257;64.08;40.25;77.83;;2257;7;1000;4.5;4.5;5;5.5;0;5.5;5;5.5;5.5;4.5;5;5;5;0;0;0;0;0;0;0;0;0;3.5;5.5;6;4.5;5;6;0;5;4.5;3;5;4.5;7;4.5;0;4;3.5;;;;;1;7;0.7982;495;11;12;58.33;4;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Tsimikas Konstantinos;DL;10;10;5.04;0;5.03;12;0;17;0.81;0;0.72;0;0;0;0.42;0;0.53;439;0;825;36.58;0;48.53;;;;1000;0;0;4.5;5;0;5;0;0;0;5;5;4;4;0;0;6;5;7;5;5;0;0;5.5;5;0;0;5.5;0;0;0;0;0;0;0;0;0;0;0;1;;;;3;;9;0.8242;425;5;5;48.84;4;;;4.5;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Gomez Joe;DC;10;10;5.03;5.25;5.05;16;2;20;0.81;1.06;0.72;0;0;0;0.63;0.5;0.65;1011;111;1237;63.19;55.5;61.85;;;;1000;6;4.5;0;5;5;5.5;5;3;4.5;4.5;6;5;0;0;0;6;4.5;6;4.5;5.5;0;0;5;0;5;0;0;0;5.5;0;0;0;0;0;0;0;5;0;3;;;;;;1;0.7821;1060;18;16;57.94;12;;;6;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Tomiyasu Takehiro;DL;8;8;5.03;5;4.98;15;4;21;0.23;0.41;0.25;0;0;0;0.27;0;0.43;498;93;885;33.2;23.25;42.14;;;;1000;5.5;5;5;4.5;0;0;0;5.5;5;0;5;5;5;5;0;5;5;5;5;5;0;0;4.5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;4.5;2;;;;1;1;2;0.7797;416;13;12;50;5;;;5;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Matheus Nunes;MD;11;14;5.03;5.25;5.03;17;6;17;0.87;0.42;0.87;0;0;0;0.88;0.67;0.88;1252;401;1252;73.65;66.83;73.65;;;;1000;5;6;5.5;5;5;5;0;5;3.5;5;3.5;4;4.5;5;0;7;5.5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;;;;1;2;6;0.8044;724;7;19;50;23;;;0;Wolverhampton;Liverpool;sam. 04/02 16:00;50;0.12759;0.192;
Sanson Morgan;MO;3;3;5;0;4.94;2;0;9;0;0;0.46;0;0;0;0;0;0.33;10;0;303;5;0;33.67;;;;1000;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;0;0;5;5;0;0;0;0;4;;;;;;;;0.75;12;;1;80;;;;0;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Azpilicueta César;DL;9;10;5;4.86;4.9;17;7;31;0.59;0.24;0.75;0;0;1;0.59;0.57;0.71;988;362;2073;58.12;51.71;66.87;;2073;4;1000;5;5;4.5;5;5;4.5;5;0;4.5;6;5.5;5;0;0;4.5;0;4;6;5;4.5;6;5.5;5;3.5;4;6;5;0;3;0;0;0;5.5;0;4;5.5;5.5;5;2.5;;;;;3;5;0.7859;892;13;14;58.33;17;;;4.5;Chelsea;Liverpool;mer. 25/01 21:30;37.45318352;0.63229;;
Walker Kyle;DL;7;11;5;0;5.06;10;0;18;0.94;0;0.92;0;0;0;0.9;0;0.94;705;0;1425;70.5;0;79.17;;;;1000;0;4.5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;6.5;4.5;3;6;5.5;0;0;0;0;0;0;4.5;6;0;4.5;5;0;4;7;0;5;5;3;;;;;;1;0.8923;802;4;1;54.84;3;;;0;Man. City;Arsenal;mer. 15/02 20:30;50;0.52998;0.59794;
Stanislas Junior;MO;6;;5;0;5;4;0;4;0.41;0;0.41;0;0;0;0;0;0;58;0;58;14.5;0;14.5;;;;1000;0;0;0;0;0;0;5;0;0;5.5;0;0;0;0;0;0;0;0;0;4.5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5166;34;;;;;;;0;Bournemouth;Brighton;sam. 04/02 16:00;50;0.28003;0.28299;
Fraser Ryan;MO;5;5;5;0;5.2;8;0;22;0.27;0;0.96;0;0;2;0.38;0;0.68;311;0;1256;38.88;0;57.09;;628;7;1000;0;0;0;0;0;0;0;0;0;5;5;0;5;5;0;5;4.5;5.5;0;0;5;0;5;0;0;0;0;4.5;3.5;0;5;7;7.5;4.5;5;7.5;5;5;0.5;;;;;;4;0.7314;159;;2;61.9;3;;;2.25;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Cédric Soares;DL;4;4;5;0;4.97;2;0;19;0;0;1.01;0;0;1;0;0;0.74;28;0;1298;14;0;68.32;;1298;8;1000;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4.5;5;5;4.5;5;4.5;3.5;5.5;6;4.5;4.5;5;5.5;5.5;0;3;;;;;;;;0.4737;27;;;;1;;;0;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Ogbonna Angelo;DC;1;2;5;5.5;5;5;2;5;1.22;2.12;1.22;0;0;0;0.6;1;0.6;295;180;295;59;90;59;;;;1000;7;4;0;4;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;1;;0.7229;157;5;1;40.91;;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Manquillo Javier;DL;3;3;5;0;4.78;1;0;9;0;0;0.71;0;0;0;0;0;0.44;10;0;323;10;0;35.89;;;;1000;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;0;0;5;5;5.5;0;;;;;;;;0.5;8;;;100;;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Mendy Nampalys;MD;10;;5;4.83;5.07;9;3;23;0.35;0.29;0.53;0;0;0;0.22;0.67;0.61;323;176;1357;35.89;58.67;59;;;;1000;4.5;5;5;0;0;5.5;5;4.5;5;5;5.5;0;0;0;0;0;0;0;0;0;0;5;4;4.5;4.5;5;4.5;6;6;5;5.5;5;5.5;0;0;0;0;0;;;;;;;;0.8741;211;5;2;42.11;2;;;2.5;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Cresswell Aaron;DL;11;13;5;0;4.93;18;0;34;0.84;0;0.88;0;0;1;0.94;0;0.97;1533;0;2940;85.17;0;86.47;;2940;6.5;1000;0;5;5;4.5;3.5;4.5;3.5;5;6.5;5.5;6;5;6;5;0;0;5.5;6;4;4.5;5;4.5;4.5;6;3.5;5;5;4.5;6.5;3.5;5;5;6;6;3.5;5;4;0;3;;;;;3;16;0.8211;1228;20;7;48.35;8;;;3;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Maguire Harry;DC;6;8;5;0;5.06;8;0;24;1.04;0;1;0;0;1;0.5;0;0.75;385;0;1684;48.13;0;70.17;;1684;6.5;1000;0;5;6;5;5;0;0;6.5;0;0;0;0;0;0;0;5;0;0;0;3;4.5;4.5;0;5.5;0;0;5;6;6;3.5;5;3;0;6.5;5;4.5;5;0;2;;;;;;;0.666;300;7;3;53.57;3;;;6.5;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Doucouré Abdoulaye;MO;8;10;5;0;4.96;10;0;27;0.33;0;0.5;0;0;0;0.2;0;0.67;223;0;1591;22.3;0;58.93;;;;1000;0;0;5.5;5;5;5;4.5;0;5;0;0;0;5;5;0;0;0;0;0;4.5;5.5;5;5;5;6;5;6;5;5;5;4.5;3.5;4.5;0;0;0;5.5;4.5;;;;;;;;0.6496;139;;4;54.55;3;;;2.5;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Onomah Josh;MO;3;3;5;0;5;2;0;2;0;0;0;0;0;0;0;0;0;14;0;14;7;0;7;;;;1000;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.3334;10;;;66.67;;;;0;Fulham;Tottenham;lun. 23/01 21:00;30.76923077;0.32597;0.34784;
Holding Rob;DC;7;7;5;5;5.22;6;1;18;0;0;0.81;0;0;1;0;0;0.39;16;1;656;2.67;1;36.44;;656;7.5;1000;5;0;0;5;0;0;5;0;0;0;5;0;0;0;0;0;5;5;0;0;0;5.5;0;5.5;7.5;5.5;0;0;0;5;0;5;0;0;5.5;6;4.5;3.5;;;;;;;;0.3333;8;;1;100;;;;4.5;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Maitland-Niles Ainsley;DL;8;9;5;0;4.91;10;0;17;0.82;0;0.75;0;0;0;0.5;0;0.65;542;0;955;54.2;0;56.18;;;;1000;0;5;0;4.5;5.5;5;3.5;6;0;6;5.5;0;4;0;0;5;0;0;0;0;0;0;4.5;0;5;0;0;0;0;0;0;0;0;0;5;4.5;5.5;5.5;1;;;;;;;0.8;344;7;9;59.52;3;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Lindelöf Victor;DC;8;10;5;0;4.88;6;0;21;1.05;0;1.09;0;0;0;0.67;0;0.86;438;0;1705;73;0;81.19;;;;1000;0;0;6;0;0;6;3.5;0;5;0;0;5.5;4;0;0;0;0;0;0;0;0;4.5;6;3;6;4;5.5;4.5;0;3;5;3;6;5;0;0;0;5;1;;;;;;;0.9311;350;5;3;76.19;2;;;5;Man. United;Leeds;mer. 25/01 21:30;67.56756757;0.04227;0.19394;
Riedewald Jairo;MD;5;5;5;0;5;4;0;5;0;0;0;0;0;0;0;0;0;46;0;61;11.5;0;12.2;;;;1000;0;0;0;0;5;0;0;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.2143;43;;1;60;1;;;0;Crystal Palace;Brighton;mer. 25/01 21:30;50;0.40524;0.43195;
Ward Danny;G;18;20;5;5;5.05;20;20;21;1.52;1.52;1.5;0;0;0;1;1;1;1800;1800;1890;90;90;90;;;;1000;4.5;4;4.5;6;3.5;7.5;7;6;7.5;6.5;6;4.5;6.5;2.5;0;4;4.5;4;4;2.5;4.5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;41;16;0;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Ritchie Matt;DL;1;1;5;0;5;2;0;4;0;0;0;0;0;0;0;0;0;3;0;20;1.5;0;5;;;;1000;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.3334;3;;;;;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Álex Moreno;DL;9;16;5;5;5.15;2;2;31;0;0;1;0;0;2;0.5;0.5;0.94;170;170;2623;85;85;84.61;;1312;6;1000;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5.5;5.5;4.5;5;5;5.5;5;7.5;0;0;0;4;6;5;0;5.5;1;;;;;;;0.7084;166;;2;36;6;;;0;Aston Villa;Leicester;sam. 04/02 16:00;50;0.1158;0.18277;
Rúben Vinagre;DL;1;1;5;0;5;2;0;2;0;0;0;0;0;0;0;0;0;24;0;24;12;0;12;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.5333;33;;2;66.67;;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Keïta Naby;MD;1;2;5;5;5.25;5;5;18;0.35;0.35;0.58;0;0;1;0.2;0.2;0.44;181;181;821;36.2;36.2;45.61;;821;7;1000;5.5;4.5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;4.5;7;5;6;5;0;5.5;5.5;5.5;0;0;5.5;0;0;0;0.5;;;;;;2;0.7814;146;1;1;27.27;6;;;5.25;Liverpool;Chelsea;mer. 25/01 21:30;38.02281369;;0.18583;
Caleta-Car Duje;DC;9;11;5;5.33;5;10;3;29;0.78;0.58;0.77;0;0;1;0.7;0.67;0.79;715;230;2107;71.5;76.67;72.66;;2107;6;1000;5;6;5;0;0;3.5;5;5;5.5;6;5;0;4;0;0;0;0;0;0;0;0;6;4;5;3.5;5;4.5;6;0;5;5;5;5;5;4;5.5;0;6;1;;;;;;;0.8405;499;13;7;51.28;7;;;0;Southampton;Brentford;sam. 04/02 16:00;50;0.32137;0.04299;
Söyüncü Çaglar;DC;3;3;5;0;4.96;1;0;13;0;0;1.11;0;0;0;1;0;1;72;0;1152;72;0;88.62;;;;1000;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5.5;4;5.5;0;5.5;4;7;0;5;3.5;0;5.5;6.5;;;;;;;;0.8298;56;;1;66.67;;;;2.75;Leicester;Aston Villa;sam. 04/02 16:00;50;0.43748;0.43402;
Krafth Emil;DL;1;1;5;0;5.13;1;0;15;0;0;0.69;0;0;0;0;0;0.87;1;0;1184;1;0;78.93;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;6;3.5;4.5;5;6;5.5;0;5.5;0;5.5;6;5;5;0;0;0;;;;;;;;;1;;;;;;;2.5;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
Coventry Conor;MD;1;1;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;West Ham;Newcastle;sam. 04/02 18:30;50;0.27144;0.31663;
Smith Rowe Emile;MO;3;4;5;0;5.14;5;0;22;0.35;0;0.68;0;0;3;0;0;0.36;48;0;790;9.6;0;35.91;;263;6.5;1000;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;5;0;5.5;5;0;0;4.5;5;5;5;5.5;5;3.5;5;5;0;5;6.5;6.5;5;5;5;;;;;;1;;0.7381;32;;1;33.33;1;;;5;Arsenal;Man. City;mer. 15/02 20:30;50;0.72194;0.6834;
Biancone Giulian;DL;1;1;5;0;5.19;2;0;16;0;0;0.57;0;0;1;0;0;0.63;15;0;886;7.5;0;55.38;;886;5;1000;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;5;5;5.5;6;5.5;5.5;5;4.5;6;0;0;6;4.5;5;4;5.5;0;;;;;;;;0.4643;26;1;1;100;;;;0;Nottingham Forest;Leeds;dim. 05/02 15:00;50;;;
Garner James;MD;6;6;5;0;5;6;0;6;0.32;0;0.32;0;0;0;0;0;0;137;0;137;22.83;0;22.83;;;;1000;0;0;0;0;0;0;4.5;5.5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;0.815;101;4;5;42.11;4;;;0;Everton;Arsenal;sam. 04/02 13:30;50;0.18413;0.21844;
Estupiñán Pervis;DL;11;12;5;5.11;5.07;16;9;29;0.84;1.11;0.81;0;0;0;0.81;0.89;0.72;1085;727;1813;67.81;80.78;62.52;;;;1000;5.5;5.5;6;3;5;5;4.5;7;4.5;0;5;4.5;4.5;0;0;5;5;5;5;0;0;5.5;4.5;0;6.5;5;5;0;0;4;0;5;5;7;5;5;0;0;3;;;;2;2;11;0.8312;924;20;13;48.18;17;;;0;Brighton;Crystal Palace;mer. 25/01 21:30;50;0.53974;0.10687;
Lewis Jamal;DL;1;1;5;0;5;1;0;1;0;0;0;0;0;0;0;0;0;7;0;7;7;0;7;;;;1000;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0.8333;13;;;;;;;0;Newcastle;West Ham;sam. 04/02 18:30;50;0.24747;0.34181;
